INFO 2024-09-05 10:12:45,534 Watching for file changes with StatReloader
INFO 2024-09-05 10:35:19,951 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:35:20,075 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:35:20,250 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:35:20,380 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:35:38,409 "GET / HTTP/1.1" 200 15589
INFO 2024-09-05 10:35:38,499 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:35:38,500 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:35:38,501 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:35:38,502 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:35:38,503 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:35:38,504 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:35:38,504 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:35:38,621 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:35:38,750 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:35:39,109 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:35:54,398 /workspace/leaf-lounge/blurb/views.py changed, reloading.
INFO 2024-09-05 10:35:54,955 Watching for file changes with StatReloader
INFO 2024-09-05 10:35:58,056 "GET / HTTP/1.1" 200 14883
INFO 2024-09-05 10:35:58,161 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:35:58,161 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:35:58,163 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:35:58,165 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:35:58,165 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:35:58,166 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:35:58,166 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:35:58,246 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:35:58,473 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:35:58,855 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:36:00,080 "GET /contact/ HTTP/1.1" 200 17452
INFO 2024-09-05 10:36:23,300 "POST /contact/ HTTP/1.1" 302 0
INFO 2024-09-05 10:36:23,336 "GET / HTTP/1.1" 200 15623
INFO 2024-09-05 10:36:23,429 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 10:36:30,707 "GET /profile/me/ HTTP/1.1" 200 86154
WARNING 2024-09-05 10:36:30,833 Not Found: /profile/static/images/mailchimp.webp
WARNING 2024-09-05 10:36:30,833 "GET /profile/static/images/mailchimp.webp HTTP/1.1" 404 4305
WARNING 2024-09-05 10:36:30,957 Not Found: /profile/static/images/mailchimp.webp
WARNING 2024-09-05 10:36:30,957 "GET /profile/static/images/mailchimp.webp HTTP/1.1" 404 4305
INFO 2024-09-05 10:36:32,743 "GET /contact/ HTTP/1.1" 200 17452
INFO 2024-09-05 10:36:33,721 "GET /library/ HTTP/1.1" 200 36744
INFO 2024-09-05 10:36:50,445 "GET / HTTP/1.1" 200 14883
INFO 2024-09-05 10:36:50,530 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 10:37:11,424 "GET / HTTP/1.1" 200 14883
INFO 2024-09-05 10:37:11,492 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:37:11,495 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:37:11,497 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:37:11,497 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:37:11,498 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:37:11,498 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:37:11,498 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:37:11,612 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:37:11,803 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:37:12,111 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:37:25,435 "GET / HTTP/1.1" 200 14873
INFO 2024-09-05 10:37:25,511 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:37:25,511 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:37:25,562 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:37:25,565 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:37:25,565 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:37:25,566 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:37:25,566 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:37:25,627 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:37:25,797 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:37:25,969 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:37:28,247 "GET / HTTP/1.1" 200 14873
INFO 2024-09-05 10:37:28,332 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:37:28,332 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:37:28,334 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:37:28,334 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:37:28,334 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:37:28,334 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:37:28,366 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:37:28,443 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:37:28,600 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:37:28,652 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:38:16,482 "GET / HTTP/1.1" 200 13891
INFO 2024-09-05 10:38:16,546 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:38:16,546 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:38:16,589 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:38:16,590 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:38:16,590 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:38:16,597 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:38:16,597 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:38:16,668 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:38:16,853 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:38:16,898 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:38:28,285 "GET / HTTP/1.1" 200 13896
INFO 2024-09-05 10:38:28,353 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:38:28,356 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:38:28,357 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:38:28,358 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:38:28,359 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:38:28,359 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:38:28,359 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:38:28,461 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:38:28,635 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:38:28,969 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:38:29,578 "GET / HTTP/1.1" 200 13896
INFO 2024-09-05 10:38:29,654 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:38:29,657 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:38:29,658 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:38:29,658 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:38:29,659 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:38:29,659 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:38:29,659 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:38:29,784 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:38:29,995 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:38:30,169 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:38:36,179 "GET / HTTP/1.1" 200 13896
INFO 2024-09-05 10:38:36,255 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:38:36,258 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:38:36,258 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:38:36,260 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:38:36,260 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:38:36,261 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:38:36,261 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:38:36,356 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:38:36,534 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:38:36,580 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:39:14,587 "GET / HTTP/1.1" 200 13959
INFO 2024-09-05 10:39:14,661 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:39:14,664 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:39:14,664 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:39:14,664 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:39:14,667 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:39:14,668 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:39:14,668 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:39:14,781 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:39:14,931 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:39:14,983 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:39:21,046 "GET / HTTP/1.1" 200 13959
INFO 2024-09-05 10:39:21,120 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:39:21,125 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:39:21,128 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:39:21,129 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:39:21,130 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:39:21,130 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:39:21,183 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:39:21,229 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:39:21,389 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:39:21,430 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:39:32,785 "GET / HTTP/1.1" 200 13976
INFO 2024-09-05 10:39:32,854 "GET /static/css/styles.css HTTP/1.1" 200 5060
INFO 2024-09-05 10:39:32,854 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:39:32,856 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:39:32,860 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:39:32,861 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:39:32,861 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:39:32,861 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:39:32,960 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:39:33,114 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:39:33,455 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:39:55,339 "GET / HTTP/1.1" 200 13976
INFO 2024-09-05 10:39:55,427 "GET /static/css/styles.css HTTP/1.1" 200 5131
INFO 2024-09-05 10:39:55,431 "GET /static/js/library.js HTTP/1.1" 200 2656
INFO 2024-09-05 10:39:55,432 "GET /static/js/actions.js HTTP/1.1" 200 3988
INFO 2024-09-05 10:39:55,432 "GET /static/js/quantity.js HTTP/1.1" 200 3055
INFO 2024-09-05 10:39:55,433 "GET /static/js/index.js HTTP/1.1" 200 470
INFO 2024-09-05 10:39:55,433 "GET /static/images/mailchimp.webp HTTP/1.1" 200 19650
INFO 2024-09-05 10:39:55,433 "GET /static/images/logo.png HTTP/1.1" 200 58043
INFO 2024-09-05 10:39:55,536 "GET /static/images/author-type.png HTTP/1.1" 200 152492
INFO 2024-09-05 10:39:55,678 "GET /static/js/module.js HTTP/1.1" 200 445
INFO 2024-09-05 10:39:55,978 "GET /static/images/favicon.ico HTTP/1.1" 200 15406
INFO 2024-09-05 10:40:06,069 "GET /contact/ HTTP/1.1" 200 17452
INFO 2024-09-05 10:40:06,163 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 10:40:09,145 "GET /library/ HTTP/1.1" 200 36744
INFO 2024-09-05 10:40:09,261 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 10:40:18,664 "GET /accounts/logout/ HTTP/1.1" 200 12555
INFO 2024-09-05 10:40:18,753 "GET /static/css/styles.css HTTP/1.1" 304 0
WARNING 2024-09-05 10:40:18,764 Not Found: /accounts/static/images/mailchimp.webp
WARNING 2024-09-05 10:40:18,764 "GET /accounts/static/images/mailchimp.webp HTTP/1.1" 404 7728
INFO 2024-09-05 10:40:20,142 "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2024-09-05 10:40:20,169 "GET / HTTP/1.1" 200 13557
INFO 2024-09-05 10:40:20,289 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 10:40:26,740 "GET /library/ HTTP/1.1" 200 34814
INFO 2024-09-05 10:40:26,822 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 10:40:28,487 "GET /library/book/testbook-testingwhiles/ HTTP/1.1" 200 17197
INFO 2024-09-05 10:40:28,556 "GET /static/css/styles.css HTTP/1.1" 304 0
WARNING 2024-09-05 10:40:28,570 Not Found: /library/book/static/images/mailchimp.webp
WARNING 2024-09-05 10:40:28,570 "GET /library/book/static/images/mailchimp.webp HTTP/1.1" 404 3715
INFO 2024-09-05 10:40:31,230 "POST /basket/add/11 HTTP/1.1" 302 0
INFO 2024-09-05 10:40:31,263 "GET /library/book/testbook-testingwhiles/ HTTP/1.1" 200 17932
INFO 2024-09-05 10:40:31,351 "GET /static/css/styles.css HTTP/1.1" 304 0
WARNING 2024-09-05 10:40:31,364 Not Found: /library/book/static/images/mailchimp.webp
WARNING 2024-09-05 10:40:31,364 "GET /library/book/static/images/mailchimp.webp HTTP/1.1" 404 3715
INFO 2024-09-05 10:40:36,207 "GET /basket/ HTTP/1.1" 200 20146
INFO 2024-09-05 10:40:36,279 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 10:40:41,030 "GET /checkout/ HTTP/1.1" 200 35896
INFO 2024-09-05 10:40:41,183 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 10:40:41,467 "POST /checkout/wh/ HTTP/1.1" 200 36
